date,tournament,surface,round,winner,loser,pin_winner_odds,pin_loser_odds,model_winner_prob,model_winner_odds,model_loser_odds,model_pick,model_pick_prob,model_pick_odds,pin_pick_odds,clv_pick,model_correct,pick_won
2025-01-13,Australian Open,Hard,1st Round,Cristian J.,Martic P.,1.56,2.56,0.596,1.6778523489932886,2.4752475247524752,Cristian J.,0.596,1.6778523489932886,1.56,-4.502564102564099,True,True
2025-01-13,Australian Open,Hard,1st Round,Kostyuk M.,Hibino N.,1.3,3.81,0.7120000000000001,1.4044943820224718,3.472222222222222,Kostyuk M.,0.7120000000000001,1.4044943820224718,1.3,-5.723076923076908,True,True
2025-01-13,Australian Open,Hard,1st Round,Mertens E.,Golubic V.,1.48,2.83,0.614,1.6286644951140066,2.5906735751295336,Mertens E.,0.614,1.6286644951140066,1.48,-6.167567567567566,True,True
2025-01-13,Australian Open,Hard,1st Round,Collins D.,Snigur D.,1.33,3.63,0.39799999999999996,2.512562814070352,1.6611295681063123,Snigur D.,0.602,1.6611295681063123,3.63,32.65179063360881,False,False
2025-01-13,Australian Open,Hard,1st Round,Osaka N.,Garcia C.,1.27,4.17,0.685,1.4598540145985401,3.1746031746031744,Osaka N.,0.685,1.4598540145985401,1.27,-10.240157480314949,True,True
2025-01-14,Australian Open,Hard,1st Round,Wang Y.,Bondar A.,2.05,1.85,0.483,2.070393374741201,1.9342359767891681,Bondar A.,0.517,1.9342359767891681,1.85,-2.3540540540540444,False,False
2025-01-14,Australian Open,Hard,1st Round,Raducanu E.,Alexandrova E.,1.78,2.15,0.485,2.061855670103093,1.941747572815534,Alexandrova E.,0.515,1.941747572815534,2.15,4.988372093023258,False,False
2025-01-14,Australian Open,Hard,1st Round,Kasatkina D.,Tomova V.,1.21,4.97,0.6509999999999999,1.5360983102918588,2.865329512893983,Kasatkina D.,0.6509999999999999,1.5360983102918588,1.21,-17.544628099173565,True,True
2025-01-14,Australian Open,Hard,1st Round,Navarro E.,Stearns P.,1.71,2.25,0.625,1.6,2.6666666666666665,Navarro E.,0.625,1.6,1.71,4.020467836257313,True,True
2025-01-14,Australian Open,Hard,1st Round,Yastremska D.,Sherif M.,1.5,2.78,0.747,1.3386880856760375,3.952569169960474,Yastremska D.,0.747,1.3386880856760375,1.5,8.033333333333337,True,True
2025-01-14,Australian Open,Hard,1st Round,Gracheva V.,Mcnally C.,1.78,2.15,0.43700000000000006,2.2883295194508007,1.7761989342806397,Mcnally C.,0.563,1.7761989342806397,2.15,9.78837209302325,False,False
2025-01-14,Australian Open,Hard,1st Round,Rybakina E.,Jones E.,1.05,14.86,0.7759999999999999,1.288659793814433,4.464285714285714,Rybakina E.,0.7759999999999999,1.288659793814433,1.05,-17.638095238095243,True,True
2025-01-14,Australian Open,Hard,1st Round,Putintseva Y.,Avanesyan E.,1.46,2.91,0.61,1.639344262295082,2.564102564102564,Putintseva Y.,0.61,1.639344262295082,1.46,-7.493150684931504,True,True
2025-01-14,Australian Open,Hard,1st Round,Zhang S.,Kessler M.,3.47,1.35,0.54,1.8518518518518516,2.1739130434782608,Zhang S.,0.54,1.8518518518518516,3.47,25.18155619596542,True,True
2025-01-14,Australian Open,Hard,1st Round,Keys M.,Li A.,1.14,6.73,0.536,1.8656716417910446,2.1551724137931036,Keys M.,0.536,1.8656716417910446,1.14,-34.11929824561404,True,True
2025-01-14,Australian Open,Hard,1st Round,Zarazua R.,Townsend T.,2.2,1.75,0.484,2.066115702479339,1.937984496124031,Townsend T.,0.516,1.937984496124031,1.75,-5.542857142857138,False,False
2025-01-14,Australian Open,Hard,1st Round,Jabeur O.,Kalinina A.,1.47,2.86,0.632,1.5822784810126582,2.717391304347826,Jabeur O.,0.632,1.5822784810126582,1.47,-4.827210884353739,True,True
2025-01-14,Australian Open,Hard,1st Round,Boulter K.,Marino R.,1.18,5.5,0.515,1.941747572815534,2.061855670103093,Boulter K.,0.515,1.941747572815534,1.18,-33.245762711864415,True,True
2025-01-14,Australian Open,Hard,1st Round,Kudermetova V.,Gadecki O.,1.35,3.45,0.696,1.4367816091954024,3.2894736842105265,Kudermetova V.,0.696,1.4367816091954024,1.35,-4.474074074074075,True,True
2025-01-15,Australian Open,Hard,2nd Round,Siegemund L.,Zheng Q.,14.91,1.05,0.33799999999999997,2.958579881656805,1.510574018126888,Zheng Q.,0.662,1.510574018126888,1.05,-29.03809523809523,False,False
2025-01-15,Australian Open,Hard,2nd Round,Danilovic O.,Samsonova L.,3.26,1.39,0.455,2.1978021978021975,1.8348623853211008,Samsonova L.,0.545,1.8348623853211008,1.39,-17.44244604316547,False,False
2025-01-15,Australian Open,Hard,2nd Round,Andreeva M.,Uchijima M.,1.04,17.91,0.85,1.1764705882352942,6.666666666666667,Andreeva M.,0.85,1.1764705882352942,1.04,-11.153846153846148,True,True
2025-01-15,Australian Open,Hard,2nd Round,Sabalenka A.,Bouzas Maneiro J.,1.03,24.12,0.8440000000000001,1.1848341232227486,6.410256410256411,Sabalenka A.,0.8440000000000001,1.1848341232227486,1.03,-12.687378640776693,True,True
2025-01-15,Australian Open,Hard,2nd Round,Tauson C.,Maria T.,1.2,5.22,0.695,1.4388489208633095,3.278688524590164,Tauson C.,0.695,1.4388489208633095,1.2,-13.833333333333343,True,True
2025-01-15,Australian Open,Hard,2nd Round,Frech M.,Blinkova A.,1.69,2.3,0.5770000000000001,1.7331022530329288,2.3640661938534278,Frech M.,0.5770000000000001,1.7331022530329288,1.69,-1.4715976331360903,True,True
2025-01-15,Australian Open,Hard,2nd Round,Pegula J.,Mertens E.,1.3,3.92,0.6779999999999999,1.4749262536873158,3.1055900621118013,Pegula J.,0.6779999999999999,1.4749262536873158,1.3,-9.123076923076923,True,True
2025-01-15,Australian Open,Hard,2nd Round,Bencic B.,Lamens S.,1.2,5.2,0.778,1.2853470437017995,4.504504504504505,Bencic B.,0.778,1.2853470437017995,1.2,-5.533333333333335,True,True
2025-01-15,Australian Open,Hard,2nd Round,Osaka N.,Muchova K.,3.49,1.36,0.507,1.9723865877712032,2.028397565922921,Osaka N.,0.507,1.9723865877712032,3.49,22.046704871060175,True,True
2025-01-15,Australian Open,Hard,2nd Round,Pavlyuchenkova A.,Potapova A.,1.7,2.29,0.41100000000000003,2.4330900243309,1.697792869269949,Potapova A.,0.589,1.697792869269949,2.29,15.231877729257636,False,False
2025-01-15,Australian Open,Hard,2nd Round,Shnaider D.,Tomljanovic A.,1.3,3.91,0.631,1.5847860538827259,2.710027100271003,Shnaider D.,0.631,1.5847860538827259,1.3,-13.823076923076915,True,True
2025-01-15,Australian Open,Hard,2nd Round,Vekic D.,Dart H.,1.2,5.33,0.578,1.7301038062283738,2.3696682464454972,Vekic D.,0.578,1.7301038062283738,1.2,-25.533333333333342,True,True
2025-01-15,Australian Open,Hard,2nd Round,Badosa P.,Gibson T.,1.08,10.33,0.475,2.1052631578947367,1.9047619047619047,Gibson T.,0.525,1.9047619047619047,10.33,42.81945788964182,False,False
2025-01-16,Australian Open,Hard,2nd Round,Kasatkina D.,Wang Y.,1.17,5.88,0.547,1.8281535648994514,2.207505518763797,Kasatkina D.,0.547,1.8281535648994514,1.17,-30.770085470085473,True,True
2025-01-16,Australian Open,Hard,2nd Round,Raducanu E.,Anisimova A.,2.24,1.73,0.402,2.487562189054726,1.6722408026755853,Anisimova A.,0.598,1.6722408026755853,1.73,1.9965317919075076,False,False
2025-01-16,Australian Open,Hard,2nd Round,Swiatek I.,Sramkova R.,1.05,16.29,0.774,1.2919896640826873,4.424778761061947,Swiatek I.,0.774,1.2919896640826873,1.05,-17.83809523809523,True,True
2025-01-16,Australian Open,Hard,2nd Round,Putintseva Y.,Zhang S.,1.17,5.96,0.444,2.2522522522522523,1.7985611510791366,Zhang S.,0.556,1.7985611510791366,5.96,38.82147651006712,False,False
2025-01-16,Australian Open,Hard,2nd Round,Rybakina E.,Jovic I.,1.06,13.35,0.718,1.392757660167131,3.546099290780142,Rybakina E.,0.718,1.392757660167131,1.06,-22.53962264150943,True,True
2025-01-16,Australian Open,Hard,2nd Round,Lys E.,Gracheva V.,1.58,2.56,0.583,1.7152658662092626,2.398081534772182,Lys E.,0.583,1.7152658662092626,1.58,-4.991139240506326,True,True
2025-01-16,Australian Open,Hard,2nd Round,Cristian J.,Bronzetti L.,2.41,1.64,0.5529999999999999,1.8083182640144668,2.237136465324385,Cristian J.,0.5529999999999999,1.8083182640144668,2.41,13.806224066390039,True,True
2025-01-16,Australian Open,Hard,2nd Round,Svitolina E.,Dolehide C.,1.27,4.2,0.738,1.3550135501355014,3.8167938931297707,Svitolina E.,0.738,1.3550135501355014,1.27,-4.940157480314955,True,True
2025-01-16,Australian Open,Hard,2nd Round,Kudermetova V.,Boulter K.,2.3,1.69,0.5760000000000001,1.736111111111111,2.358490566037736,Kudermetova V.,0.5760000000000001,1.736111111111111,2.3,14.121739130434785,True,True
2025-01-16,Australian Open,Hard,2nd Round,Paolini J.,Zarazua R.,1.16,6.1,0.644,1.5527950310559007,2.8089887640449436,Paolini J.,0.644,1.5527950310559007,1.16,-21.806896551724144,True,True
2025-01-17,Australian Open,Hard,3rd Round,Pavlyuchenkova A.,Siegemund L.,1.58,2.55,0.511,1.9569471624266144,2.044989775051125,Pavlyuchenkova A.,0.511,1.9569471624266144,1.58,-12.19113924050632,True,True
2025-01-17,Australian Open,Hard,3rd Round,Vekic D.,Shnaider D.,2.46,1.62,0.41100000000000003,2.4330900243309,1.697792869269949,Shnaider D.,0.589,1.697792869269949,1.62,-2.828395061728395,False,False
2025-01-17,Australian Open,Hard,3rd Round,Sabalenka A.,Tauson C.,1.12,7.86,0.701,1.4265335235378032,3.3444816053511706,Sabalenka A.,0.701,1.4265335235378032,1.12,-19.185714285714283,True,True
2025-01-17,Australian Open,Hard,3rd Round,Badosa P.,Kostyuk M.,1.39,3.3,0.369,2.710027100271003,1.5847860538827259,Kostyuk M.,0.631,1.5847860538827259,3.3,32.7969696969697,False,False
2025-01-17,Australian Open,Hard,3rd Round,Andreeva M.,Frech M.,1.22,4.92,0.773,1.2936610608020698,4.405286343612335,Andreeva M.,0.773,1.2936610608020698,1.22,-4.667213114754098,True,True
2025-01-17,Australian Open,Hard,3rd Round,Danilovic O.,Pegula J.,5.56,1.19,0.20199999999999999,4.9504950495049505,1.2531328320802007,Pegula J.,0.7979999999999999,1.2531328320802007,1.19,-4.233613445378159,False,False
2025-01-18,Australian Open,Hard,3rd Round,Navarro E.,Jabeur O.,1.74,2.22,0.562,1.779359430604982,2.2831050228310503,Navarro E.,0.562,1.779359430604982,1.74,-1.2712643678160829,True,True
2025-01-18,Australian Open,Hard,3rd Round,Swiatek I.,Raducanu E.,1.08,10.61,0.652,1.5337423312883436,2.873563218390805,Swiatek I.,0.652,1.5337423312883436,1.08,-27.392592592592578,True,True
2025-01-18,Australian Open,Hard,3rd Round,Lys E.,Cristian J.,1.55,2.65,0.586,1.7064846416382253,2.4154589371980677,Lys E.,0.586,1.7064846416382253,1.55,-5.916129032258066,True,True
2025-01-18,Australian Open,Hard,3rd Round,Kasatkina D.,Putintseva Y.,2.33,1.68,0.444,2.2522522522522523,1.7985611510791366,Putintseva Y.,0.556,1.7985611510791366,1.68,-3.9238095238095183,False,False
2025-01-18,Australian Open,Hard,3rd Round,Rybakina E.,Yastremska D.,1.12,7.66,0.805,1.2422360248447204,5.128205128205128,Rybakina E.,0.805,1.2422360248447204,1.12,-8.785714285714274,True,True
2025-01-18,Australian Open,Hard,3rd Round,Kudermetova V.,Haddad Maia B.,2.08,1.84,0.6409999999999999,1.5600624024961,2.785515320334262,Kudermetova V.,0.6409999999999999,1.5600624024961,2.08,16.023076923076918,True,True
2025-01-18,Australian Open,Hard,3rd Round,Svitolina E.,Paolini J.,2.17,1.78,0.521,1.9193857965451055,2.0876826722338206,Svitolina E.,0.521,1.9193857965451055,2.17,6.017050691244242,True,True
2025-01-18,Australian Open,Hard,3rd Round,Keys M.,Collins D.,1.39,3.27,0.728,1.3736263736263736,3.676470588235294,Keys M.,0.728,1.3736263736263736,1.39,0.8575539568345225,True,True
2025-01-19,Australian Open,Hard,4th Round,Sabalenka A.,Andreeva M.,1.21,5.04,0.565,1.7699115044247788,2.2988505747126435,Sabalenka A.,0.565,1.7699115044247788,1.21,-26.144628099173563,True,True
2025-01-19,Australian Open,Hard,4th Round,Gauff C.,Bencic B.,1.21,5.02,0.47700000000000004,2.0964360587002093,1.9120458891013383,Bencic B.,0.523,1.9120458891013383,5.02,32.3796812749004,False,False
2025-01-19,Australian Open,Hard,4th Round,Pavlyuchenkova A.,Vekic D.,2.11,1.81,0.48100000000000004,2.0790020790020787,1.9267822736030829,Vekic D.,0.519,1.9267822736030829,1.81,-3.3486187845303883,False,False
2025-01-19,Australian Open,Hard,4th Round,Badosa P.,Danilovic O.,1.39,3.29,0.535,1.8691588785046729,2.150537634408602,Badosa P.,0.535,1.8691588785046729,1.39,-18.44244604316547,True,True
2025-01-20,Australian Open,Hard,4th Round,Svitolina E.,Kudermetova V.,1.47,2.89,0.628,1.5923566878980893,2.6881720430107525,Svitolina E.,0.628,1.5923566878980893,1.47,-5.227210884353739,True,True
2025-01-20,Australian Open,Hard,4th Round,Keys M.,Rybakina E.,2.3,1.69,0.24100000000000002,4.149377593360995,1.3175230566534915,Rybakina E.,0.759,1.3175230566534915,1.69,16.728402366863904,False,False
2025-01-20,Australian Open,Hard,4th Round,Navarro E.,Kasatkina D.,1.97,1.93,0.642,1.557632398753894,2.793296089385475,Navarro E.,0.642,1.557632398753894,1.97,13.438578680203051,True,True
2025-01-20,Australian Open,Hard,4th Round,Swiatek I.,Lys E.,1.03,25.11,0.747,1.3386880856760375,3.952569169960474,Swiatek I.,0.747,1.3386880856760375,1.03,-22.3873786407767,True,True
2025-01-21,Australian Open,Hard,Quarterfinals,Badosa P.,Gauff C.,4.03,1.29,0.423,2.3640661938534278,1.7331022530329288,Gauff C.,0.5770000000000001,1.7331022530329288,1.29,-19.819379844961226,False,False
2025-01-21,Australian Open,Hard,Quarterfinals,Sabalenka A.,Pavlyuchenkova A.,1.09,9.28,0.797,1.2547051442910915,4.926108374384236,Sabalenka A.,0.797,1.2547051442910915,1.09,-12.043119266055037,True,True
2025-01-22,Australian Open,Hard,Quarterfinals,Keys M.,Svitolina E.,1.57,2.58,0.401,2.4937655860349124,1.669449081803005,Svitolina E.,0.599,1.669449081803005,2.58,21.14031007751938,False,False
2025-01-22,Australian Open,Hard,Quarterfinals,Swiatek I.,Navarro E.,1.1,8.93,0.64,1.5625,2.7777777777777777,Swiatek I.,0.64,1.5625,1.1,-26.909090909090907,True,True
2025-01-23,Australian Open,Hard,Semifinals,Sabalenka A.,Badosa P.,1.32,3.73,0.76,1.3157894736842106,4.166666666666667,Sabalenka A.,0.76,1.3157894736842106,1.32,0.24242424242424399,True,True
2025-01-23,Australian Open,Hard,Semifinals,Keys M.,Swiatek I.,5.4,1.19,0.29600000000000004,3.378378378378378,1.4204545454545454,Swiatek I.,0.7040000000000001,1.4204545454545454,1.19,-13.633613445378145,False,False
2025-01-25,Australian Open,Hard,The Final,Keys M.,Sabalenka A.,4.3,1.26,0.254,3.937007874015748,1.3404825737265416,Sabalenka A.,0.746,1.3404825737265416,1.26,-4.765079365079361,False,False
2025-01-27,Ladies Linz Open,Hard,1st Round,Tomova V.,Bouzas Maneiro J.,2.89,1.45,0.44299999999999995,2.2573363431151243,1.7953321364452421,Bouzas Maneiro J.,0.557,1.7953321364452421,1.45,-13.26551724137931,False,False
2025-01-27,Ladies Linz Open,Hard,1st Round,Cirstea S.,Rus A.,2.03,1.85,0.772,1.2953367875647668,4.385964912280701,Cirstea S.,0.772,1.2953367875647668,2.03,27.938916256157633,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Ruzic A.,Sherif M.,1.38,3.24,0.762,1.3123359580052494,4.201680672268907,Ruzic A.,0.762,1.3123359580052494,1.38,3.736231884057961,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Tauson C.,Kalinina A.,1.51,2.71,0.6629999999999999,1.508295625942685,2.9673590504451037,Tauson C.,0.6629999999999999,1.508295625942685,1.51,0.07483443708607984,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Sorribes Tormo S.,Sun L.,1.8,2.1,0.414,2.4154589371980677,1.7064846416382253,Sun L.,0.586,1.7064846416382253,2.1,10.980952380952381,False,False
2025-01-28,Ladies Linz Open,Hard,1st Round,Sramkova R.,Cocciaretto E.,1.72,2.21,0.485,2.061855670103093,1.941747572815534,Cocciaretto E.,0.515,1.941747572815534,2.21,6.251131221719458,False,False
2025-01-28,Ladies Linz Open,Hard,1st Round,Potapova A.,Grabher J.,1.1,8.54,0.816,1.2254901960784315,5.434782608695652,Potapova A.,0.816,1.2254901960784315,1.1,-9.309090909090912,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Sasnovich A.,Zakharova A.,1.74,2.18,0.594,1.6835016835016836,2.463054187192118,Sasnovich A.,0.594,1.6835016835016836,1.74,1.9287356321839089,True,True
2025-01-28,Ladies Linz Open,Hard,1st Round,Martic P.,Lys E.,2.74,1.5,0.33299999999999996,3.0030030030030033,1.4992503748125936,Lys E.,0.667,1.4992503748125936,1.5,0.033333333333340764,False,False
2025-01-28,Ladies Linz Open,Hard,1st Round,Yastremska D.,Bronzetti L.,1.81,2.08,0.5710000000000001,1.7513134851138352,2.331002331002331,Yastremska D.,0.5710000000000001,1.7513134851138352,1.81,1.8513812154696163,True,True
2025-01-29,Ladies Linz Open,Hard,1st Round,Avanesyan E.,Siniakova K.,1.67,2.31,0.35100000000000003,2.849002849002849,1.5408320493066254,Siniakova K.,0.649,1.5408320493066254,2.31,21.609956709956712,False,False
2025-01-29,Ladies Linz Open,Hard,1st Round,Blinkova A.,Kraus S.,1.54,2.61,0.608,1.6447368421052633,2.5510204081632653,Blinkova A.,0.608,1.6447368421052633,1.54,-4.1350649350649356,True,True
2025-01-29,Ladies Linz Open,Hard,2nd Round,Tauson C.,Cirstea S.,1.28,4.0,0.423,2.3640661938534278,1.7331022530329288,Cirstea S.,0.5770000000000001,1.7331022530329288,4.0,32.70000000000001,False,False
2025-01-29,Ladies Linz Open,Hard,2nd Round,Sakkari M.,Tomova V.,1.36,3.33,0.68,1.4705882352941175,3.125,Sakkari M.,0.68,1.4705882352941175,1.36,-5.529411764705872,True,True
2025-01-29,Ladies Linz Open,Hard,2nd Round,Potapova A.,Sramkova R.,1.65,2.34,0.622,1.607717041800643,2.645502645502646,Potapova A.,0.622,1.607717041800643,1.65,1.593939393939392,True,True
2025-01-30,Ladies Linz Open,Hard,2nd Round,Yastremska D.,Ruzic A.,1.64,2.37,0.48,2.0833333333333335,1.923076923076923,Ruzic A.,0.52,1.923076923076923,2.37,9.805907172995788,False,False
2025-01-30,Ladies Linz Open,Hard,2nd Round,Martic P.,Avanesyan E.,2.95,1.44,0.449,2.2271714922048997,1.8148820326678765,Avanesyan E.,0.551,1.8148820326678765,1.44,-14.344444444444438,False,False
2025-01-30,Ladies Linz Open,Hard,2nd Round,Blinkova A.,Svitolina E.,3.86,1.29,0.223,4.484304932735426,1.287001287001287,Svitolina E.,0.777,1.287001287001287,1.29,0.18062015503876871,False,False
2025-01-30,Ladies Linz Open,Hard,2nd Round,Muchova K.,Sorribes Tormo S.,1.2,5.01,0.705,1.4184397163120568,3.3898305084745766,Muchova K.,0.705,1.4184397163120568,1.2,-12.833333333333341,True,True
2025-01-30,Ladies Linz Open,Hard,2nd Round,Alexandrova E.,Sasnovich A.,1.63,2.38,0.611,1.6366612111292962,2.570694087403599,Alexandrova E.,0.611,1.6366612111292962,1.63,-0.24969325153374466,True,True
2025-01-31,Ladies Linz Open,Hard,Quarterfinals,Yastremska D.,Sakkari M.,2.47,1.61,0.442,2.262443438914027,1.792114695340502,Sakkari M.,0.5579999999999999,1.792114695340502,1.61,-6.311801242236026,False,False
2025-01-31,Ladies Linz Open,Hard,Quarterfinals,Tauson C.,Blinkova A.,1.37,3.39,0.7090000000000001,1.4104372355430181,3.4364261168384878,Tauson C.,0.7090000000000001,1.4104372355430181,1.37,-2.0927007299269995,True,True
2025-01-31,Ladies Linz Open,Hard,Quarterfinals,Muchova K.,Potapova A.,1.23,4.73,0.61,1.639344262295082,2.564102564102564,Muchova K.,0.61,1.639344262295082,1.23,-20.30081300813008,True,True
2025-01-31,Ladies Linz Open,Hard,Quarterfinals,Alexandrova E.,Martic P.,1.39,3.25,0.721,1.3869625520110958,3.584229390681004,Alexandrova E.,0.721,1.3869625520110958,1.39,0.1575539568345219,True,True
2025-02-01,Ladies Linz Open,Hard,Semifinals,Yastremska D.,Tauson C.,2.35,1.61,0.38,2.6315789473684212,1.6129032258064517,Tauson C.,0.62,1.6129032258064517,1.61,-0.11180124223602039,False,False
2025-02-01,Ladies Linz Open,Hard,Semifinals,Alexandrova E.,Muchova K.,3.22,1.4,0.44299999999999995,2.2573363431151243,1.7953321364452421,Muchova K.,0.557,1.7953321364452421,1.4,-15.728571428571424,False,False
2025-02-02,Ladies Linz Open,Hard,The Final,Alexandrova E.,Yastremska D.,1.71,2.27,0.659,1.5174506828528072,2.9325513196480935,Alexandrova E.,0.659,1.5174506828528072,1.71,7.420467836257316,True,True
2025-01-27,Singapore Open,Hard,1st Round,Li A.,Saville D.,1.5,2.71,0.682,1.4662756598240467,3.144654088050314,Li A.,0.682,1.4662756598240467,1.5,1.533333333333342,True,True
2025-01-27,Singapore Open,Hard,1st Round,Joint M.,Parks A.,1.74,2.18,0.593,1.6863406408094437,2.457002457002457,Joint M.,0.593,1.6863406408094437,1.74,1.8287356321839088,True,True
